timestamp,stock_code,stock_name,lynx_score,lynx_valid,mindlynx_score,tradingagent_score,fusion_score,final_signal,position_advice
2026-05-30 15:11:23,000592,平潭发展,0.640,True,-0.600,0.900,-0.187,weak_bearish,减仓至0.5成以内
2026-05-30 15:11:23,601801,皖新传媒,0.240,True,0.600,0.900,0.564,strong_bullish,2-3成
2026-05-30 15:11:23,000000,测试,0.160,True,0.000,0.000,0.056,neutral,0成
2026-05-30 15:11:23,601801,皖新传媒,0.576,True,0.600,0.900,0.682,strong_bullish,2-3成
2026-05-30 15:11:23,603189,*ST网达,-0.600,True,-0.600,-0.900,-0.690,strong_bearish,清仓
2026-05-30 15:11:23,000000,测试0,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:11:23,000001,测试1,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:11:23,000002,测试2,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:11:23,601801,皖新传媒,0.600,True,0.600,0.900,0.690,strong_bullish,2-3成
2026-05-30 15:13:43,001390,古麒绒材,0.317,True,0.000,0.000,0.125,neutral,0成
2026-05-30 15:13:43,300652,雷迪克,-0.581,True,0.000,-0.500,-0.334,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,600372,中航机载,-0.179,True,0.000,0.000,-0.071,neutral,0成
2026-05-30 15:13:43,605368,蓝天燃气,-0.183,True,0.000,-0.500,-0.177,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,000592,平潭发展,-0.169,True,-0.200,0.000,-0.146,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,603189,*ST网达,0.000,True,-0.600,0.000,-0.237,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,603557,*ST起步,0.000,True,0.000,-0.500,-0.105,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,688202,美迪西,-0.586,True,-0.200,0.000,-0.311,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,601801,皖新传媒,-0.191,True,0.300,-0.500,-0.257,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,300676,华大基因,-0.178,True,-0.200,0.000,-0.150,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,601801,皖新传媒,0.576,True,0.600,0.900,0.682,strong_bullish,2-3成
2026-05-30 15:13:43,603189,*ST网达,-0.600,True,-0.600,-0.900,-0.690,strong_bearish,清仓
2026-05-30 15:13:43,600372,中航机载,0.330,True,0.000,0.500,0.265,weak_bullish,0.5-1成
2026-05-30 15:13:43,000592,平潭发展,0.560,True,-0.600,0.900,-0.205,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,000592,平潭发展,0.640,True,-0.600,0.900,-0.187,weak_bearish,减仓至0.5成以内
2026-05-30 15:13:43,601801,皖新传媒,0.240,True,0.600,0.900,0.564,strong_bullish,2-3成
2026-05-30 15:13:43,000000,测试,0.160,True,0.000,0.000,0.056,neutral,0成
2026-05-30 15:13:43,601801,皖新传媒,0.576,True,0.600,0.900,0.682,strong_bullish,2-3成
2026-05-30 15:13:43,603189,*ST网达,-0.600,True,-0.600,-0.900,-0.690,strong_bearish,清仓
2026-05-30 15:13:43,000000,测试0,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:13:43,000001,测试1,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:13:43,000002,测试2,0.560,True,0.600,0.900,0.676,strong_bullish,2-3成
2026-05-30 15:13:44,601801,皖新传媒,0.600,True,0.600,0.900,0.690,strong_bullish,2-3成
2026-05-30 15:22:08,601801,皖新传媒,0.504,True,0.600,0.650,0.581,strong_bullish,2-3成
2026-05-30 15:22:08,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:08,600372,中航机载,0.300,True,0.000,0.450,0.240,weak_bullish,0.5-1成
2026-05-30 15:22:08,000592,平潭发展,0.490,True,-0.600,0.650,-0.231,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:08,000592,平潭发展,0.560,True,-0.600,0.650,-0.218,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:08,601801,皖新传媒,0.210,True,0.600,0.650,0.478,weak_bullish,0.5-1成
2026-05-30 15:22:08,000000,测试,0.140,True,0.000,0.000,0.049,neutral,0成
2026-05-30 15:22:08,601801,皖新传媒,0.504,True,0.600,0.650,0.581,strong_bullish,2-3成
2026-05-30 15:22:08,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:08,000000,测试0,0.490,True,0.600,0.650,0.577,strong_bullish,2-3成
2026-05-30 15:22:08,000001,测试1,0.490,True,0.600,0.650,0.577,strong_bullish,2-3成
2026-05-30 15:22:08,000002,测试2,0.490,True,0.600,0.650,0.577,strong_bullish,2-3成
2026-05-30 15:22:08,601801,皖新传媒,0.525,True,0.600,0.650,0.589,strong_bullish,2-3成
2026-05-30 15:22:26,601801,皖新传媒,0.504,True,0.450,0.650,0.529,strong_bullish,2-3成
2026-05-30 15:22:26,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:26,600372,中航机载,0.300,True,0.000,0.450,0.240,weak_bullish,0.5-1成
2026-05-30 15:22:26,000592,平潭发展,0.490,True,-0.600,0.650,-0.231,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:26,000592,平潭发展,0.560,True,-0.600,0.650,-0.218,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:26,601801,皖新传媒,0.210,True,0.450,0.650,0.426,weak_bullish,0.5-1成
2026-05-30 15:22:26,000000,测试,0.140,True,0.000,0.000,0.049,neutral,0成
2026-05-30 15:22:26,601801,皖新传媒,0.504,True,0.450,0.650,0.529,strong_bullish,2-3成
2026-05-30 15:22:26,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:26,000000,测试0,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:26,000001,测试1,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:26,000002,测试2,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:26,601801,皖新传媒,0.525,True,0.650,0.650,0.606,strong_bullish,2-3成
2026-05-30 15:22:37,601801,皖新传媒,0.504,True,0.450,0.650,0.529,strong_bullish,2-3成
2026-05-30 15:22:37,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:37,600372,中航机载,0.300,True,0.000,0.450,0.240,weak_bullish,0.5-1成
2026-05-30 15:22:37,000592,平潭发展,0.490,True,-0.600,0.650,-0.231,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:37,000592,平潭发展,0.560,True,-0.600,0.650,-0.218,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:37,601801,皖新传媒,0.210,True,0.450,0.650,0.426,weak_bullish,0.5-1成
2026-05-30 15:22:37,000000,测试,0.140,True,0.000,0.000,0.049,neutral,0成
2026-05-30 15:22:37,601801,皖新传媒,0.504,True,0.450,0.650,0.529,strong_bullish,2-3成
2026-05-30 15:22:37,603189,*ST网达,-0.525,True,-0.600,-0.650,-0.589,strong_bearish,清仓
2026-05-30 15:22:37,000000,测试0,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:37,000001,测试1,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:37,000002,测试2,0.490,True,0.450,0.650,0.524,strong_bullish,2-3成
2026-05-30 15:22:37,601801,皖新传媒,0.525,True,0.650,0.650,0.606,strong_bullish,2-3成
2026-05-30 15:22:45,001390,古麒绒材,0.288,True,0.000,0.000,0.114,neutral,0成
2026-05-30 15:22:45,300652,雷迪克,-0.508,True,0.000,-0.450,-0.295,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,600372,中航机载,-0.179,True,0.000,0.000,-0.071,neutral,0成
2026-05-30 15:22:45,605368,蓝天燃气,-0.183,True,0.000,-0.450,-0.167,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,000592,平潭发展,-0.169,True,-0.200,0.000,-0.146,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,603189,*ST网达,0.000,True,-0.600,0.000,-0.237,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,603557,*ST起步,0.000,True,0.000,-0.450,-0.095,neutral,0成
2026-05-30 15:22:45,688202,美迪西,-0.513,True,-0.200,0.000,-0.282,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,601801,皖新传媒,-0.191,True,0.250,-0.450,-0.232,weak_bearish,减仓至0.5成以内
2026-05-30 15:22:45,300676,华大基因,-0.178,True,-0.200,0.000,-0.150,weak_bearish,减仓至0.5成以内
2026-05-30 15:35:02,601801,皖新传媒,1.320,True,0.132,2.300,1.198,cautious_bullish,0.5-1成
2026-05-30 15:35:02,603189,*ST网达,-1.500,True,-2.300,-2.300,-2.020,bearish,大幅减仓
2026-05-30 15:35:02,600372,中航机载,0.600,True,-0.088,1.300,0.569,cautious_bullish,0.5-1成
2026-05-30 15:35:02,000592,平潭发展,1.200,True,-2.260,2.300,-1.413,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:02,000592,平潭发展,1.800,True,-2.340,2.300,-1.394,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:02,601801,皖新传媒,-1.200,True,0.090,2.300,-0.833,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:02,000000,测试,-1.800,True,-0.100,0.000,-0.665,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:02,601801,皖新传媒,1.320,True,0.132,2.300,1.198,cautious_bullish,0.5-1成
2026-05-30 15:35:02,603189,*ST网达,-1.500,True,-2.300,-2.300,-2.020,bearish,大幅减仓
2026-05-30 15:35:02,000000,测试0,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:35:02,000001,测试1,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:35:02,000002,测试2,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:35:08,601801,皖新传媒,1.320,True,0.132,2.300,1.198,cautious_bullish,0.5-1成
2026-05-30 15:35:08,603189,*ST网达,-1.500,True,-2.300,-2.300,-2.020,bearish,大幅减仓
2026-05-30 15:35:08,600372,中航机载,0.600,True,-0.088,1.300,0.569,cautious_bullish,0.5-1成
2026-05-30 15:35:08,000592,平潭发展,1.200,True,-2.260,2.300,-1.413,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:08,000592,平潭发展,1.800,True,-2.340,2.300,-1.394,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:08,601801,皖新传媒,-1.200,True,0.090,2.300,-0.833,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:08,000000,测试,-1.800,True,-0.100,0.000,-0.665,cautious_bearish,减仓至0.5成以内
2026-05-30 15:35:08,601801,皖新传媒,1.320,True,0.132,2.300,1.198,cautious_bullish,0.5-1成
2026-05-30 15:35:08,603189,*ST网达,-1.500,True,-2.300,-2.300,-2.020,bearish,大幅减仓
2026-05-30 15:35:08,000000,测试0,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:35:08,000001,测试1,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:35:08,000002,测试2,1.200,True,0.090,2.300,1.141,cautious_bullish,0.5-1成
2026-05-30 15:36:22,601801,皖新传媒,1.500,True,2.440,2.300,2.069,bullish,1-2成
2026-05-30 15:36:42,601801,皖新传媒,1.500,True,2.440,2.300,2.069,bullish,1-2成
2026-05-30 15:36:51,601801,皖新传媒,1.500,True,2.440,2.300,2.069,bullish,1-2成
2026-05-30 15:36:59,601801,测试,0.456,True,0.030,0.000,0.170,neutral,0成
2026-05-30 15:36:59,000592,平潭发展,-1.500,True,-2.300,-2.300,-2.020,bearish,大幅减仓
2026-05-30 16:22:25,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:22:45,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:32:19,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:52:09,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:54:23,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:56:11,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:57:00,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 16:57:56,001390,古麒绒材,0.456,True,-0.124,0.000,0.102,neutral,0成
2026-05-30 16:57:56,300652,雷迪克,-1.356,True,-0.112,-1.300,-0.791,cautious_bearish,减仓至0.5成以内
2026-05-30 16:57:56,600372,中航机载,-0.582,True,-0.048,0.000,-0.222,neutral,0成
2026-05-30 16:57:56,605368,蓝天燃气,-0.660,True,-0.142,-1.300,-0.564,cautious_bearish,减仓至0.5成以内
2026-05-30 16:57:56,000592,平潭发展,-0.390,True,-0.172,0.000,-0.211,neutral,0成
2026-05-30 16:57:56,603189,*ST网达,0.150,True,-2.228,0.000,-0.940,cautious_bearish,减仓至0.5成以内
2026-05-30 16:57:56,603557,*ST起步,0.072,True,-0.130,-1.300,-0.306,neutral,0成
2026-05-30 16:57:56,688202,美迪西,-1.398,True,-0.172,0.000,-0.559,cautious_bearish,减仓至0.5成以内
2026-05-30 16:57:56,601801,皖新传媒,-0.816,True,0.012,-1.300,-0.549,cautious_bearish,减仓至0.5成以内
2026-05-30 16:57:56,300676,华大基因,-0.570,True,-0.202,0.000,-0.287,neutral,0成
2026-05-30 16:58:05,001390,古麒绒材,0.456,True,-0.124,0.000,0.102,neutral,0成
2026-05-30 16:58:05,300652,雷迪克,-1.356,True,-0.112,-1.300,-0.791,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:05,600372,中航机载,-0.582,True,-0.048,0.000,-0.222,neutral,0成
2026-05-30 16:58:05,605368,蓝天燃气,-0.660,True,-0.142,-1.300,-0.564,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:05,000592,平潭发展,-0.390,True,-0.172,0.000,-0.211,neutral,0成
2026-05-30 16:58:05,603189,*ST网达,0.150,True,-2.228,0.000,-0.940,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:05,603557,*ST起步,0.072,True,-0.130,-1.300,-0.306,neutral,0成
2026-05-30 16:58:05,688202,美迪西,-1.398,True,-0.172,0.000,-0.559,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:05,601801,皖新传媒,-0.816,True,0.012,-1.300,-0.549,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:05,300676,华大基因,-0.570,True,-0.202,0.000,-0.287,neutral,0成
2026-05-30 16:58:14,001390,古麒绒材,0.456,True,-0.124,0.000,0.102,neutral,0成
2026-05-30 16:58:14,300652,雷迪克,-1.356,True,-0.112,-1.300,-0.791,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:14,600372,中航机载,-0.582,True,-0.048,0.000,-0.222,neutral,0成
2026-05-30 16:58:14,605368,蓝天燃气,-0.660,True,-0.142,-1.300,-0.564,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:14,000592,平潭发展,-0.390,True,-0.172,0.000,-0.211,neutral,0成
2026-05-30 16:58:14,603189,*ST网达,0.150,True,-2.228,0.000,-0.940,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:14,603557,*ST起步,0.072,True,-0.130,-1.300,-0.306,neutral,0成
2026-05-30 16:58:14,688202,美迪西,-1.398,True,-0.172,0.000,-0.559,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:14,601801,皖新传媒,-0.816,True,0.012,-1.300,-0.549,cautious_bearish,减仓至0.5成以内
2026-05-30 16:58:14,300676,华大基因,-0.570,True,-0.202,0.000,-0.287,neutral,0成
2026-05-30 17:01:00,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 17:07:11,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
2026-05-30 17:11:47,601801,皖新传媒,1.500,True,2.440,2.300,2.116,bullish,1-2成
